"Id","Code","Player Name","Position","HidPos","Team","Value","Status","Picked %","PickedTop 100 %","PickedTop 1000 %","Tot Pts","PPG","PPM","T6","G6","PPG6","Min","Goals","Assists","CS","GC","OG","PS","PM","Y","R","Saves","Bonus","BPS","Inf","Creat","Threat","ICT","Wk 38","Wk 37","Wk 36","Wk 35","Wk 34","Wk 33","Wk 32","Wk 31","Wk 30","Wk 29","Wk 28","Wk 27","Wk 26","Wk 25","Wk 24","Wk 23","Wk 22","Wk 21","Wk 20","Wk 19","Wk 18","Wk 17","Wk 16","Wk 15","Wk 14","Wk 13","Wk 12","Wk 11","Wk 10","Wk 9","Wk 8","Wk 7","Wk 6","Wk 5","Wk 4","Wk 3","Wk 2","Wk 1"
"170","60586","Gudmundsson","MID","3","Burnley","4.8","a","0","0","0","48","1.8","10.00","12","4","3.00","1185","1","3","2","25","0","0","0","2","0","0","0","193","233.6","515.6","158","90.9","1","","4","1","6","","1","","1","","1","1","2","1","","1","1","3","5","1","","","1","1","1","3","1","2","2","","","","1","2","0","4","",""
"213","176413","Pulisic","MID","3","Chelsea","5.5","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"218","124183","Ziyech","MID","3","Chelsea","5.4","u","0.1","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"615","536694","Matheus França","MID","3","Crystal Palace","4.8","i","0","0","0","16","1.6","3.33","0","0","0.00","224","0","2","0","7","0","0","0","1","0","0","0","47","36.4","77.7","53","16.5","","","","","","","","","","","","1","7","","2","0","","1","1","1","","1","","","","","","","1","1","","","","","","","",""
"657","450542","Rak-Sakyi","MID","3","Crystal Palace","4.5","a","0","0","0","8","1.3","1.78","0","0","0.00","132","0","0","1","3","0","0","0","0","0","0","0","21","23.2","28.2","58","11.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","3","","1","1","","","1",""
"248","108823","Dele","MID","3","Everton","4.8","i","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"251","160987","Gbamin","MID","3","Everton","4.4","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"319","193195","Campbell","MID","3","Luton Town","4.9","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"299","56979","Henderson","MID","3","Liverpool","5","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"292","535928","Bajcetic","MID","3","Liverpool","4.7","a","0","0","0","1","1","0.21","1","1","1.00","25","0","0","0","2","0","0","0","0","0","0","0","3","7.8","0.3","0","0.8","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"164","530873","Costelloe","MID","3","Burnley","4.5","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"296","116643","Fabinho","MID","3","Liverpool","5","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"317","82738","Berry","MID","3","Luton Town","4.6","a","0","0","0","31","1.8","6.74","11","5","2.20","309","2","1","0","8","0","0","0","1","0","0","0","94","112.6","29.7","117","25.6","","1","1","1","6","2","4","1","2","6","1","","","1","1","","1","1","","","","","","","","","","","","","1","","","","","","","1"
"272","432931","Francois","MID","3","Fulham","4.4","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"332","243532","Pereira","MID","3","Luton Town","4.4","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"348","463210","Charles","MID","3","Man City","4.5","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"359","103025","Mahrez","MID","3","Man City","7.5","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"363","482769","Perrone","MID","3","Man City","4.4","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"807","496221","Wharton","MID","3","Crystal Palace","5","a","0","0","0","50","3.1","10.00","26","7","3.71","1296","0","3","7","16","0","0","0","2","0","0","4","222","257.2","286.9","29","57.4","3","5","3","8","4","3","5","2","2","","3","3","2","3","2","2","","","","","","","","","","","","","","","","","","","","","",""
"410","90105","Fraser","MID","3","Newcastle United","4.9","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"413","153127","Hayden","MID","3","Newcastle United","4.4","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"414","83314","Hendrick","MID","3","Newcastle United","4.4","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"418","564510","Kuol","MID","3","Newcastle United","4.5","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"760","491557","Metcalfe","MID","3","Everton","4.5","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"426","170137","Saint-Maximin","MID","3","Newcastle United","6","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"446","89076","Freuler","MID","3","Nottingham Forest","4.9","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"456","244930","Mighten","MID","3","Nottingham Forest","4.4","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"458","243345","O'Brien","MID","3","Nottingham Forest","4.9","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"463","50232","J.Shelvey","MID","3","Nottingham Forest","4.8","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"459","437476","Ojeda","MID","3","Nottingham Forest","4.5","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"462","185253","G.Scarpa","MID","3","Nottingham Forest","4.5","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"400","180184","Van de Beek","MID","3","Man United","4.7","u","0","0","0","1","1","0.21","0","0","0.00","2","0","0","0","0","0","0","0","0","0","0","0","3","0.0","10.3","6","1.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","",""
"440","245830","Bowler","MID","3","Nottingham Forest","4.5","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"609","441302","Maatsen","MID","3","Chelsea","5.1","u","0","0","0","11","0.9","2.16","0","0","0.00","200","0","0","0","5","0","0","0","1","0","0","0","24","29.4","44.8","29","10.3","","","","","","","","","","","","","","","","","","","","1","1","1","1","","1","","","","1","","1","1","","1","1","0","","1"
"531","220585","Downes","MID","3","West Ham","5","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"128","168090","Dahoud","MID","3","B & H Albion","4.8","u","0.1","0","0","14","1.6","2.92","0","0","0.00","449","0","1","1","6","0","0","0","1","1","0","0","68","70.4","127.2","24","21.7","","","","","","","","","","","","","","","","","","","","","","","1","","","","-1","1","2","","","","5","2","0","","1","3"
"549","510363","Chiquinho","MID","3","Wolverhampton","4.5","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"550","245923","Cundle","MID","3","Wolverhampton","4.5","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"86","201658","Tavernier","MID","3","Bournemouth","5","a","0.3","0","0","89","3","17.80","2","2","1.00","2118","3","4","8","38","0","0","0","3","0","0","5","324","469.4","649.3","462","158.1","1","1","","","","","6","2","3","","3","2","2","2","2","1","2","2","6","3","2","","9","1","2","16","3","2","2","2","2","1","2","3","4","","",""
"554","181284","Guedes","MID","3","Wolverhampton","5.4","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"738","248859","Diallo","MID","3","Newcastle United","4.5","a","0","0","0","1","1","0.22","0","0","0.00","1","0","0","0","0","0","0","0","0","0","0","0","3","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","",""
"561","428610","Jordão","MID","3","Wolverhampton","4.3","a","0.2","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"698","593001","González","MID","3","Wolverhampton","5","a","0","0","0","1","1","0.20","1","1","1.00","1","0","0","0","0","0","0","0","0","0","0","0","3","0.2","0.8","0","0.1","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"337","232477","Thorpe","MID","3","Luton Town","4.5","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"67","244085","Siriki","MID","3","Bournemouth","4.5","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"843","513840","Chouchane","MID","3","B & H Albion","4.5","a","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"478","476938","Coulibaly","MID","3","Sheffield Utd","4.4","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"73","128309","Lowe","MID","3","Bournemouth","4.9","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"56","122775","Sanson","MID","3","Aston Villa","4.5","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"146","441192","Sarmiento","MID","3","B & H Albion","4.5","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"325","453537","Mendes","MID","3","Luton Town","4.5","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"644","503139","Scott","MID","3","Bournemouth","4.9","a","0","0","0","41","1.8","8.37","10","6","1.67","1003","1","1","3","25","0","0","0","3","0","0","3","163","197.0","294.7","116","60.7","1","1","1","3","4","","1","1","","","2","1","1","1","2","1","2","1","6","9","0","","","","","","","1","2","0","","","","","","","",""
"589","518620","Ângelo","MID","3","Chelsea","5","u","0","0","0","0","0","0.00","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0","0.0","0","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
